"","pathway","pval","padj","log2err","ES","NES","size","topGenes","log10FDR"
"833","GOBP_GASTRULATION",0.957042957042957,1,0.00966564348468499,-0.282413510512233,-0.763080970300869,148,"Lama3,Mixl1,Pax2,Crb2,Wnt8b,Six2,Nodal,Trim15,Gja1,Itgb3,Nanog,Cer1,Itga8,Lbx2,Col8a1,Col5a1,Bmpr2,Wnt3,Foxc2,Col11a1,Col6a1,Sox2,Ext1,Epha2,Col12a1,Sfrp2,Clasp2,Col4a2,Hoxa11,Dusp5,Itga2,Eomes,Tgif2,Gpc3,Rnf2,Fn1,Mmp2,Foxc1,Scx,Twsg1,Acvr2a,Cdc73,Kif16b",0
"834","GOBP_GASTRULATION_WITH_MOUTH_FORMING_SECOND",0.585418933623504,1,0.042331839351853,-0.407817878382981,-0.949189116406251,21,"Crb2,Nodal",0
"835","GOBP_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY",NA,NA,NA,0.124427094932359,NA,404,"Pdx1,Mc4r,Ogdhl,Haao,Nos2,P2rx7,Slc4a1,Gsk3a,Ddit4,Sdhc,Pfkfb1,Sco2,Gys1,Glrx2,Gcgr,Eno3,Slc4a4,Aldoc,Ppp1r2,Hk1,Gipr,Cyba,Pgd,Cebpa,Iscu,Fxn,Gpd1,Sdhaf2,Arl2,Cox5a,Pfkm,Hmgcl,Cisd1,Qdpr,Phb2,Adh1,Khk,Idh2,Atp5c1,Ndufa8,Mdh2,Prelid1,Ndufa12,Ndufb6,Cbfa2t3,Galk1,Etfb,Ndufs3,Ndufc2,Chchd10,Etfa,Adh7,Fdx1,Aldh1l2,Atp5l,Oxa1l,Aldh2,Sod2,Bnip3,Aifm2,Ndufaf1,Ndufa9,Cox7a2l,Mdh1,Immp2l,Eif6,Idh3g,Aldoa,Nupr1,Prkag1,Suclg1,Ndufs8,Gapdh,Adh4,Ppard,Acadm,Bpgm,Slc2a6,Trpv4,Ndufb9,Sdhd,Ldha,Ndufs4,Surf1,Ndufb8,Ndufv2,Tkt,Rbks,Taldo1,Ppp1cc,Ndufb7,Park7,Mrps36,Ppif,Prdm16,Atp5o,Ndufs2,Pygb,Cycs,Uqcrc2,Uqcrc1,Ppp1ca,Cox10,Atp5a1,Ndufs7,Pgk1,Ndufa10,Adh5,Pask,Ndufb5,Ndufb10,Atp5d,Pgls,Bid,Mtfr1,Chchd2,Cyc1,Coq10a,Phgdh,Foxk1,G6pdx,Atp5h,Gnmt,Stoml2,Coq9,Cox4i1,Idh3b,Ndufv1,Ndufab1,Sirt3,Gpx2,Akr7a5,Dnajc15,Pygl,Tpi1,Sphk2,Uqcrfs1,Sdhb,Sdha,Prkag2,Dhrs3,Phkg2,Ndufa7,Uqcrh,Il10rb,Cox8a,Cs,Rhoa,Atpif1,Polg2",NA
"836","GOBP_GENE_SILENCING_BY_RNA",0.878635907723169,1,0.0172342687658066,-0.305410108047774,-0.814052742787833,97,"Lin28a,Morc1,Myocd,Fkbp6,Tert,Tgfb1,Tex15",0
"837","GOBP_GENITALIA_DEVELOPMENT",0.841501564129301,1,0.0223699288741888,-0.309290633122962,-0.771397947822622,37,"Bmp6,Lrp2,Cyp19a1,Klhl10,Hsd17b3,Pdgfra,Bmp5,Wt1,Sycp2,Greb1l,Ror2",0
"838","GOBP_GERM_CELL_DEVELOPMENT",0.0341121439477089,0.760914052083087,0.321775918075361,-0.442961219907375,-1.20967052355527,220,"Sohlh2,Lin28a,Spo11,Tdrd5,Pla2g3,Armc2,Aurkc,Galntl5,Slc26a3,Oca2,Nppc,Dmc1,Rimbp3,Adad1,Nobox,Wee2,Zp3,Tssk1,Dmrt1,Zmynd15,Catsper3,Zglp1,Nanos2,Cabyr,Hormad1,Pdilt,Sohlh1,Chd5,Bmpr1b,Sun5,Jam3,Klhl10,Dmrta1,Zbtb16,Foxl2,Paqr8,Spag6,Pacrg,Dpy19l2,Fmn2,Rps6ka2,Dazl,Prdm1,Rfx2,Rnf17,Bsph1,Actl9,Fscn3,Taf4b,Pld6,Stra8,Figla,Ptchd3,Amh,Igf1,Spaca1,Ccdc42,Dhh,Rsph6a,Mei4,Mdk,Celf4,Angpt2,Kdm3a,Tdrd6,Sycp1,Aurka,Pde3a,Gmcl1,Dmrtb1,Qk,Bnc1,Wt1,Sox30,Gpr149,Ccdc136,Wnt4,Ereg,Trip13,Ddx20,Foxo3,Fancc,Jam2",0.118664395547507
"839","GOBP_GLANDULAR_EPITHELIAL_CELL_DEVELOPMENT",0.629392971246006,1,0.0380056241581377,-0.383229943992879,-0.919489528867622,25,"Rarb,Bmp6,Pax6,Insm1,Bmp5,Cdh2",0
"840","GOBP_GLANDULAR_EPITHELIAL_CELL_DIFFERENTIATION",0.804503582395087,1,0.0238622865877092,-0.320446988362522,-0.819732158960299,46,"Rarb,Bmp6,Pax6,Il13,Insm1,Bmp5,Ascl1,Cdh2,Ext1,Wnt4,Rfx6,Zbed6,Pdpk1,Hoxa5",0
"841","GOBP_GLAND_DEVELOPMENT",1,1,0,-0.264225044496434,-0.730183446307259,370,"Wnt1,Lhx3,Serpina10,Foxn1,Onecut2,Slc6a3,Csf1,Csmd1,Baat,Tgfb1,Lama1,Slc29a2,Six3,Six4,Srp54a,Iqgap3,Pax6,Nodal,Cps1,Tgfb3,Gja1,Six1,Wnt2,Sox3,Nrg1,Tyr,Erbb4,Hesx1,Foxb1,Aire,Notch2,Cyp19a1,Gli3,Isl1,Pam,Robo1,Insm1,Serpinf1,Foxe1,Igf2,Eda,Ntn1,Tnfaip3,Wnt3,Oxtr,Irs2,Plag1,Ccdc39,Pdgfra,Csn3,Prl,Slc46a2,Ascl1,Sox2,Crh,Sema3a,Tgfbr3,Mdk,Gli2,Tnf,Lama5,Ext1,Epha2,Otc,Aurka,Lims2,Aldh1a2,Wt1,Cpb2,Il6,Psapl1,Wnt4,Pou1f1,Hoxa11,Id4,Zbtb1,Rreb1,Itga2,Cdkn1b,Nrp1,Sp3,Atf2,Vegfa,Hoxa5,Met,Aldh1a3,Csf1r,E2f7,Mmp2,Foxc1,Twsg1,Cit,Pnpt1",0
"842","GOBP_GLAND_MORPHOGENESIS",0.98995983935743,1,0.00562708211299112,-0.237056787580842,-0.631833094927721,102,"Csf1,Csmd1,Tgfb1,Lama1,Pax6,Tgfb3,Notch2,Gli3,Eda,Ntn1,Tnfaip3,Plag1,Sema3a,Mdk,Tnf,Lama5,Epha2,Lims2,Cpb2,Il6,Wnt4,Id4,Nrp1,Csf1r,Mmp2,Twsg1,Med1,Ntn4,Cflar,Tgm2,Hoxa13,Ptch1,Fem1b",0
"843","GOBP_GLIAL_CELL_APOPTOTIC_PROCESS",0.560747663551402,1,0.181383128498408,0.29386197392134,0.924518832664599,17,"Ccl2,Cdk5,Trem2,Trp53,Rb1,Ccl12,Gas6,Prkcd,Prkca,Casp3,Prkch,Tnfrsf21,Casp9,Traf2,Dll1,Akap12",0
"844","GOBP_GLIAL_CELL_DEVELOPMENT",0.947843530591775,1,0.0111060331981493,-0.271119371264419,-0.721944055244417,95,"Cntnap1,Lrp1,Mal,Plp1,Sh3tc2,Nrg1,Kcnj10,Lgi4,Mxra8,Ttbk1,Ascl1,Mdk,Tnf,Prx,Ror1,Tspan2,Cntn2,Il6,Id4,Tppp,Nr1d1,Cntf,Ror2,Clu,Pou3f1,Olig1,Vim,B4galt6,Smo",0
"845","GOBP_GLIAL_CELL_DIFFERENTIATION",0.874125874125874,1,0.0173129588067077,-0.317277472829129,-0.861687247490059,186,"Lin28a,Pax2,Reln,Cntnap1,Dab1,Tgfb1,Lrp1,Pax6,Drd3,Mal,Plp1,Lif,Sh3tc2,Zfp365,Nrg1,Nab2,Gli3,Kcnj10,Gpr37l1,Clcf1,Lgi4,Dusp10,Nab1,Trp73,Mxra8,Sox8,Olig2,Ttbk1,Ascl1,Gap43,Sox2,Cdh2,Ntrk3,Mdk,Nr2e1,Tnf,Prx,Gpr157,Ror1,Dlx1,Tspan2,Cntn2,Gcm1,Cxcr4,Il6,Id4,Tppp,Nr1d1,Ttc21b,Cntf,Gpc1,Egr2,Ror2,Erbb3,Kdm4a,Clu,Pou3f1,Olig1,Vim,B4galt6,Smo",0
"846","GOBP_GLIAL_CELL_MIGRATION",0.346432264736298,1,0.0643583367917361,-0.430310195599791,-1.08598869364856,41,"Reln,Dab1,Csf1,Gli3,Atp1b2,Ccr2,Disc1,Nr2e1,Cdk5r1,Gpr183,Cdk5r2",0
"847","GOBP_GLIAL_CELL_PROLIFERATION",0.974973931178311,1,0.0121212734616549,-0.23544728407964,-0.587226163060805,37,"Csf1,Penk,Lgi4,Plag1,Lepr,Tnf,Il6,Prkci,Csf1r,Clu",0
"848","GOBP_GLIOGENESIS",0.906093906093906,1,0.0146874349112173,-0.313034000524338,-0.858175286581791,245,"Lin28a,Pax2,Reln,Cntnap1,Dab1,Pitx3,Csf1,Tgfb1,Lrp1,Pax6,Gjc2,Drd3,Mal,Plp1,Lif,Lrp2,Sh3tc2,Zfp365,Nrg1,Nab2,Gli3,Kcnj10,Penk,Atp1b2,Gpr37l1,Clcf1,Lgi4,Dusp10,Nab1,Ccr2,Trp73,Mxra8,Plag1,Sox8,Olig2,Ttbk1,Lepr,Ascl1,Gap43,Sox2,Cdh2,Ntrk3,Disc1,Mdk,Nr2e1,Tnf,Prx,Cdk5r1,Gpr157,Ror1,Gpr183,Dlx1,Tspan2,Cntn2,Gcm1,Cdk5r2,Cxcr4,Il6,Id4,Tppp,Nr1d1,Prkci,Ttc21b,Csf1r,Cntf,Gpc1,Egr2,Ror2,Erbb3",0
"849","GOBP_GLOMERULAR_EPITHELIAL_CELL_DIFFERENTIATION",0.281908990011099,1,0.0782955249944794,-0.499352826726227,-1.14739397578367,19,"Nphs1,Notch2,Magi2,Jag1,Foxc2,Ext1,Wt1,Podxl,Nphs2",0
"850","GOBP_GLOMERULAR_EPITHELIUM_DEVELOPMENT",0.545945945945946,1,0.0452247443372884,-0.414894633190067,-0.973189017157075,22,"Pecam1,Nphs1,Notch2,Magi2,Jag1,Foxc2,Ext1,Wt1,Podxl,Nphs2,Foxc1",0
"851","GOBP_GLOMERULAR_MESANGIUM_DEVELOPMENT",0.911664779161948,1,0.0225128737259091,-0.289178472445971,-0.639572615406043,15,"Acta2,Gpr4,Foxc2,Wt1,Pdgfrb,Cflar",0
"852","GOBP_GLOMERULUS_DEVELOPMENT",0.122199592668024,1,0.12384217120105,-0.47056045511857,-1.21519468135596,54,"Pax2,Kirrel3,Wwtr1,Acta2,Ret,Col4a4,Pecam1,Nphs1,Notch2,Notch3,Gpr4,Magi2,Jag1,Foxc2,Pdgfra,Agtr2,Enpep,Ext1,Angpt2,Wt1,Podxl,Nphs2",0
"853","GOBP_GLUCAN_BIOSYNTHETIC_PROCESS",0.6,1,0.0389556479965885,-0.381522634300043,-0.957087749590116,39,"Irs1,Ppp1r3g,Igf2,Irs2,Igf1,Prkag3,Ppp1r3e,Epm2aip1,Nr1d1,Phkg1,Per2,Sorbs1,Gys2,Enpp1,Nhlrc1,Ppp1cb,Agl",0
"854","GOBP_GLUCOCORTICOID_METABOLIC_PROCESS",0.594059405940594,1,0.181383128498408,0.292110593253307,0.927664389719672,19,"Apoa1,Dkk3,Stub1,Hsd11b2",0
"855","GOBP_GLUCOSAMINE_CONTAINING_COMPOUND_METABOLIC_PROCESS",0.654205607476635,1,0.166933848713193,0.270152555006038,0.849926655914984,17,"Nagk,Ovgp1,Gnpda2,Chst2,Chst1,Nanp,Amdhd2,Ctbs,Extl2,Chst4",0
"856","GOBP_GLUCOSE_6_PHOSPHATE_METABOLIC_PROCESS",0.903614457831325,1,0.160801401070022,0.204803308238787,0.667302594313617,21,"Hk1,Pgd,Tkt,Rbks,Taldo1,Pgls,G6pdx",0
"857","GOBP_GLUCOSE_CATABOLIC_PROCESS",0.975308641975309,1,0.0177814832001704,-0.239203013547851,-0.534765222468548,16,"Tktl1,Hk3,Pfkfb2",0
"858","GOBP_GLUCOSE_IMPORT",0.831129196337742,1,0.0216519363667421,-0.312350612714856,-0.810637147817856,60,"Tert,Irs1,Fgf15,Slc2a4,Slc2a2,Irs2,Igf1,Lep,Opn3,Tnf,Grb10,Pea15a,Mef2a,Gpc3,Sirt6,Prkci,Crebl2,Sorbs1,Osbpl8",0
"859","GOBP_GLUCOSE_METABOLIC_PROCESS",0.998001998001998,1,0.00204130030921835,-0.233448651754291,-0.632532229024033,175,"Gcg,Kcnj11,Pomc,Irs1,Ppp1r3g,Sds,Dgkq,Sik1,Gckr,Igf2,Pgam2,Tktl1,Pdk4,Gnb3,Irs2,Serpina12,Lepr,G6pc,Nnmt,Hk3,Igf1,Pgm5,Lep,Tnf,Igfbp4,Brs3,G6pc2,Ppp1r3e,Epm2aip1,Ranbp2,Pfkfb2,Sirt1,Pmaip1,Acacb,Per2,Sorbs1,Ncoa2",0
"860","GOBP_GLUTAMATE_METABOLIC_PROCESS",0.490196078431373,1,0.287857117255149,0.28537294121427,1.00832019830802,29,"Hal,Adhfe1,Gls2,Nags,Gad1",0
"861","GOBP_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY",0.015542596093948,0.581731986962095,0.380730400722792,-0.558022047109652,-1.42747048353331,46,"Grm7,Grid2,Grin2b,Homer1,Plp1,Grik2,Shank3,Grik4,Grm5,Sstr1,Cpeb4,Grid1,Grm1,Necab2,Grik1,Grm4,Gria3,Trpm1,Cdk5r1,Kcnb1,Gria4,Grin3b,Plcb1",0.235277055542875
"862","GOBP_GLUTAMATE_SECRETION",0.489525909592062,1,0.0511147954416412,-0.438034535013828,-1.01371436797735,20,"Grm7,Gja1,Hrh3,Npy5r,Avp,Gabbr1",0
"863","GOBP_GLUTAMINE_FAMILY_AMINO_ACID_BIOSYNTHETIC_PROCESS",0.342342342342342,1,0.231126709673834,0.359513916068135,1.1230022673354,16,"Gls2,Nags,Ass1",0
"864","GOBP_GLUTAMINE_FAMILY_AMINO_ACID_CATABOLIC_PROCESS",0.0808023544485343,1,0.287805130535564,0.381658801407475,1.29644855452123,23,"Adhfe1,Gls2,Nos2,Arg1,Gad1,Ddah2,Fah",0
"865","GOBP_GLUTAMINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS",0.907164480322906,1,0.0153676328786693,-0.281732742906014,-0.739809327609802,69,"Rimklb,Rimkla,Nos1,Cps1,Atcay,Ggt1,Amdhd1,Tat,Agmat,Art4,Gad2,Lgsn,Dao,Otc,Aadat,Uroc1,Pfas,Nos3",0
"866","GOBP_GLUTAMINE_METABOLIC_PROCESS",0.97170837867247,1,0.0158662282151999,-0.243276762950376,-0.566222492703442,21,"Cps1,Lgsn,Pfas,Ctps,Cad,Gls,Gfpt2,Ppat",0
"867","GOBP_GLUTATHIONE_METABOLIC_PROCESS",0.00204663763061899,0.216180927365883,0.431707695803346,0.386106334295354,1.58250576499267,53,"Slc1a2,Gsta3,Glrx2,Gstp1,Gstt2,Slc1a1,Gstm5,Clic1,Gstm4,Gstm7,Slc7a11,Gstp2,Gstm2,Gstk1,Ethe1,Sod2,Gclm,Hagh,Gstm1,Gsta1,Gpx4,Park7,Arl6ip5,Eef1g,G6pdx,Gpx1,Mgst2,Gsto1,Ggt6",0.665182624467506
"868","GOBP_GLYCEROLIPID_BIOSYNTHETIC_PROCESS",1,1,0,-0.227086224092371,-0.62078684072578,227,"Gpat2,Pik3c2g,Lpl,Pitpnm2,Slc44a5,Ip6k3,Rab38,Pip5kl1,Mtmr7,Alox15,Pnpla3,Tpte,Dgkq,Sik1,Pigz,Pip4k2a,Etnk2,Piga,Pik3cd,Plin5,Thrsp,Efr3b,Sla2,Itpkc,Htr2c,Mtmr2,Abhd3,Lpcat4,Fig4,Pik3r3,Pigw,Pik3c2a,Cwh43,Pitpnm3,Pik3cb,Pigo,Synj2,Mtmr1,Pi4kb,Lpin3,Socs4,Pik3c2b,Mfsd2a,Pigg,Cish,Pi4k2b,Pigm,Pigh,Ocrl,Plce1,Atm,Inpp5j,Mogat2,Nr1h3,Mtmr6,Impa1,Smg1,Far1,Inpp5d,Pigb,Pip5k1b,Gnpat,Srebf1",0
"869","GOBP_GLYCEROLIPID_CATABOLIC_PROCESS",0.71849593495935,1,0.0294227657846801,-0.346290454447114,-0.900725716202158,61,"Lpl,Pla2g4e,Apoc1,Cps1,Pnpla3,Lipg,Plb1,Pla2g4b,Enpp2,Pla2g4f,Pnpla5,Plin5,Apoc3",0
"870","GOBP_GLYCEROLIPID_METABOLIC_PROCESS",1,1,0,-0.241168395328899,-0.665728100544772,348,"Gpat2,Pik3c2g,Lpl,Pla2g3,Pitpnm2,Slc44a5,Ip6k3,Pla2g4e,Apoc1,Rab38,Pip5kl1,Plcb2,Mtmr7,Alox15,Cps1,Pnpla3,Lipg,Plb1,Tpte,Dgkk,Dgkq,Sik1,Pla2g4b,Enpp2,Pigz,Pip4k2a,Pla2g4f,Etnk2,Piga,Pnpla5,Gnb3,Slc22a4,Pik3cd,Plin5,Serpina12,Apoc3,Thrsp,G6pc,Lipf,Pla2g2d,Efr3b,Gpcpd1,Sla2,Itpkc,Htr2c,Mtmr2,Abhd3,Lpcat4,Pnpla1,Fig4,Plcb1,Pik3r3,Pigw,Pik3c2a,Sirt1,Cwh43,Pitpnm3,Csf1r,Pik3cb,Mttp,Pdgfrb,Pigo,Synj2,Mtmr1,Pi4kb,Lpin3,Socs4,Pik3c2b,Mfsd2a,Gk5,Apoh,Pigg,Cish,Pi4k2b,Insig1,Osbpl8,Pigm,Pigh,Pnpla7,Ocrl,Plce1,Atm,Inpp5j,Tmem86b,Inpp5b,Mogat2,Nr1h3,Apoc2,Mtmr6,Impa1,Smg1,Far1,Plch2,Inpp5a,Inpp5d,Pigb,Pip5k1b,Gnpat,Srebf1,Pcsk9,Galr2,Plcg1,Pnpla6,Tbl1xr1",0
"871","GOBP_GLYCEROL_ETHER_METABOLIC_PROCESS",0.305263157894737,1,0.266350657088526,0.345120076339925,1.11525934484243,20,"Txn2,Pla2g10,Fasn,Pex7,Chpt1,Dhrs7b,Txn1,Lpcat2,Agmo,Lipe,Nceh1,Pla2g6,Pla2g4c,Pafah1b1,Pla2g4a,Pla2g7,Agps,Gnpat,Far1,Tmem86b",0
"872","GOBP_GLYCEROPHOSPHOLIPID_BIOSYNTHETIC_PROCESS",0.999,1,0.00204130030921835,-0.2365294006736,-0.643005952625192,195,"Gpat2,Pik3c2g,Pitpnm2,Slc44a5,Ip6k3,Rab38,Pip5kl1,Mtmr7,Alox15,Pnpla3,Tpte,Dgkq,Pigz,Pip4k2a,Etnk2,Piga,Pik3cd,Efr3b,Sla2,Itpkc,Htr2c,Mtmr2,Abhd3,Lpcat4,Fig4,Pik3r3,Pigw,Pik3c2a,Cwh43,Pitpnm3,Pik3cb,Pigo,Synj2,Mtmr1,Pi4kb,Socs4,Pik3c2b,Mfsd2a,Pigg,Cish,Pi4k2b,Pigm,Pigh,Ocrl,Atm,Inpp5j",0
"873","GOBP_GLYCEROPHOSPHOLIPID_CATABOLIC_PROCESS",0.677859391395593,1,0.0338245444462164,-0.367460849688645,-0.900466935800565,32,"Pla2g4e,Apoc1,Plb1,Pla2g4b,Enpp2,Pla2g4f",0
"874","GOBP_GLYCEROPHOSPHOLIPID_METABOLIC_PROCESS",1,1,0,-0.228581925405279,-0.627928984848217,276,"Gpat2,Pik3c2g,Pla2g3,Pitpnm2,Slc44a5,Ip6k3,Pla2g4e,Apoc1,Rab38,Pip5kl1,Plcb2,Mtmr7,Alox15,Pnpla3,Plb1,Tpte,Dgkq,Pla2g4b,Enpp2,Pigz,Pip4k2a,Pla2g4f,Etnk2,Piga,Pik3cd,Pla2g2d,Efr3b,Gpcpd1,Sla2,Itpkc,Htr2c,Mtmr2,Abhd3,Lpcat4,Fig4,Plcb1,Pik3r3,Pigw,Pik3c2a,Cwh43,Pitpnm3,Csf1r,Pik3cb,Pdgfrb,Pigo,Synj2,Mtmr1,Pi4kb,Socs4,Pik3c2b,Mfsd2a,Pigg,Cish,Pi4k2b,Osbpl8,Pigm,Pigh,Pnpla7,Ocrl,Atm,Inpp5j,Tmem86b,Inpp5b,Nr1h3,Mtmr6,Impa1,Smg1,Far1,Plch2,Inpp5a,Inpp5d",0
"875","GOBP_GLYCOLIPID_BIOSYNTHETIC_PROCESS",0.628657921291625,1,0.0355420211253902,-0.364126988118192,-0.952815924720087,65,"St8sia1,Gal3st3,St8sia2,St3gal2,A3galt2,Pigz,B3galt1,Piga,St6galnac3,St8sia6,St8sia5,St8sia3,St6galnac5,Pigw,Cwh43,Pigo,Pigg,Pigm,Pigh,B4galt6,B3galt2",0
"876","GOBP_GLYCOLIPID_CATABOLIC_PROCESS",0.0315887552236773,0.740576230492197,0.321775918075361,0.570460429662633,1.79258555409444,15,"Neu4,Pnliprp2,Gba2,Neu1,Fuca1,Neu3,Hexa,Hexb,Gba,Naga",0.130430231162808
"877","GOBP_GLYCOPROTEIN_BIOSYNTHETIC_PROCESS",0.999000999000999,1,0.0014426950408889,-0.24986383125264,-0.685773166196744,254,"St8sia1,Galntl5,B3gnt4,Ndst3,Necab1,B3gat1,Gal3st3,St8sia2,Csgalnact1,St3gal2,Bmpr1b,B3gnt8,Dpy19l2,Dpy19l4,Cytl1,Hs6st2,B3galt1,Bmpr2,Necab2,Galnt13,Tmtc1,Fut10,Hs3st5,Dse,Igf1,St6galnac3,St8sia6,Chst9,St8sia5,B4galt2,St8sia3,Gcnt4,Ext1,Dpy19l1,Tet2,St6galnac1,Fktn,St6galnac5,Chst10,Hs3st3b1,Gxylt2,Plcb1,Chsy1,Extl1,Mgat5,Pofut1,Itm2a,Csgalnact2,Xylt1,Dsel,Uggt2,Alg6,Alg10b,Galnt1,Tet1,B4galt6,B3galt6,Man1b1,B3galt2,Plod3,Tmtc3,B3gnt6,Atp7a,Edem3,Galnt5,Golph3,Pomgnt1,Alg11,Alg2,Tmtc4,Ndst1,B3galnt2,Gfpt2,St3gal1,Mt3",0
"878","GOBP_GLYCOPROTEIN_CATABOLIC_PROCESS",0.630769230769231,1,0.222056046145248,0.272433599779039,0.920685777563265,24,"Nccrp1,Fbxo2,Neu4,Cela1,Fbxo6,Cst3",0
"879","GOBP_GLYCOPROTEIN_METABOLIC_PROCESS",1,1,0,-0.230730897998671,-0.634715647924999,313,"St8sia1,Galntl5,Egflam,Fbxo27,B3gnt4,Ndst3,Necab1,B3gat1,Gal3st3,St8sia2,Adamts12,Csgalnact1,St3gal2,Bmpr1b,Spock2,B3gnt8,Dpy19l2,Dpy19l4,Cytl1,Hs6st2,B3galt1,Adamts9,Bmpr2,Necab2,Galnt13,Tmtc1,Apcs,Fut10,Col11a1,Hs3st5,Dse,Igf1,St6galnac3,St8sia6,Chst9,St8sia5,Lep,B4galt2,St8sia3,Gcnt4,Dcn,Ext1,Dpy19l1,Tet2,St6galnac1,Pcsk6,Fktn,Spock3,St6galnac5,Chst10,Hs3st3b1,Gxylt2,Plcb1,Adamts13,Chsy1,Extl1,Mgat5,Pofut1,Itm2a,Gpc1,Csgalnact2,Xylt1,Dsel,Uggt2,Fbxo17,Alg6,Alg10b,Bgn,Galnt1,Tet1,B4galt6,B3galt6,Man1b1,B3galt2,Hif1a,Plod3,Tmtc3,B3gnt6,Hyal1,Atp7a,Edem3,Galnt5,Golph3,Pomgnt1,Sulf2,Alg11,Alg2,Tmtc4,Ndst1,B3galnt2,Gfpt2,St3gal1,Mt3",0
"880","GOBP_GLYCOSAMINOGLYCAN_CATABOLIC_PROCESS",0.825749167591565,1,0.0268158762373842,-0.326783935196289,-0.750871725479727,19,"Tgfb1,Hpse2,Hyal5",0
"881","GOBP_GLYCOSIDE_METABOLIC_PROCESS",0.841121495327103,1,0.14551614609036,0.242908119107246,0.764212966125034,17,"Slc34a1,Akr1c21,Gba2,Akr1a1,Cbr4,Fuca1",0
"882","GOBP_GLYCOSPHINGOLIPID_BIOSYNTHETIC_PROCESS",0.324921135646688,1,0.0683110858318647,-0.456781538217006,-1.10945609357523,29,"St8sia1,St8sia2,St3gal2,A3galt2,B3galt1,St6galnac3,St8sia6,St8sia5,St8sia3,St6galnac5",0
"883","GOBP_GLYCOSPHINGOLIPID_METABOLIC_PROCESS",0.838939857288481,1,0.0212181723861707,-0.309878083745239,-0.798387122232448,53,"St8sia1,St8sia2,St3gal2,A3galt2,Itgb8,B3galt1,St6galnac3,St8sia6,St8sia5,St8sia3",0
"884","GOBP_GLYCOSYLATION",0.998001998001998,1,0.00204130030921835,-0.240361599716263,-0.656095929382298,207,"St8sia1,Galntl5,Grm7,B3gnt4,B3gat1,St8sia2,St3gal2,A3galt2,B3gnt8,Dpy19l2,Dpy19l4,Pigz,B3galt1,Galnt13,Tmtc1,Fut10,St6galnac3,St8sia6,St8sia5,B4galt2,St8sia3,Gcnt4,Ext1,Dpy19l1,Tet2,St6galnac1,Fktn,St6galnac5,Gxylt2,Extl1,Mgat5,Pofut1,Cog6,Uggt2,Alg6,Pigm,Alg10b,Cln5,Galnt1,Tet1,B4galt6,B3galt6,Man1b1,B3galt2,Plod3,Tmtc3,B3gnt6,Edem3,Galnt5,Pomgnt1,Pigb,Alg11,Alg2,Tmtc4,B3galnt2,Gfpt2,St3gal1,Mt3,Cog4,Gxylt1,Man1a2,St3gal5,Pomt2,Man2a2",0
"885","GOBP_GLYCOSYLCERAMIDE_METABOLIC_PROCESS",0.996602491506229,1,0.0169176756264572,-0.201131768014434,-0.444840758104035,15,"B3galt1,St6galnac3,B3galt2,Gla",0
"886","GOBP_GLYCOSYL_COMPOUND_BIOSYNTHETIC_PROCESS",1,1,0.124434168630393,0.159327324748038,0.50066200189337,15,"Pnp2,Dtymk,Hprt,Aprt,Uckl1",0
"887","GOBP_GLYCOSYL_COMPOUND_CATABOLIC_PROCESS",1,1,0.193813302725311,0.169687758210337,0.585711267318176,27,"Pnp2,Upb1,Gba2,Nudt1,Fuca1",0
"888","GOBP_GLYCOSYL_COMPOUND_METABOLIC_PROCESS",NA,NA,NA,0.172766422376685,NA,70,"Nt5c1a,Macrod1,Pnp2,Slc34a1,Upb1,Macrod2,Akr1c21,Erh,Gba2,Dtymk,Umps,Nudt1,Akr1a1,Cbr4",NA
"889","GOBP_GMP_METABOLIC_PROCESS",0.864406779661017,1,0.0217240006200525,-0.305550903067151,-0.734878663830594,26,"Dlg2,Lrguk",0
"890","GOBP_GOLGI_ORGANIZATION",0.945,1,0.0111060331981493,-0.282522095155479,-0.760922469670378,127,"Obsl1,Syne1,Lrrk2,Prkd1,Rab30,Atp8b2,Lysmd3,Plk3,Myo5a,Camsap2,Yipf7,Ehd3,Atp8b3,Plk5,Sec23ip,Atp8b4,Clasp2,Vcpip1,Pde4dip,Cit,Cog6,Dnajc28,Pi4k2b,Usp6nl,Plekhm2,Bhlha15,Hook1,Huwe1,Vrk1,Camsap3,Arhgap21,Dync2h1,Cdk1,Hace1",0
"891","GOBP_GOLGI_TO_ENDOSOME_TRANSPORT",0.554621848739496,1,0.172324344900946,0.285668857324571,0.897671144688397,15,"Wipi1,Ap4m1,Coro7,Ap2a1,Sys1,Rab14,Gbf1,Sort1,Mon2,Ap1ar,Eps15,Vps13a,Klhl20,Kif16b,Vps13c",0
"892","GOBP_GOLGI_TO_PLASMA_MEMBRANE_PROTEIN_TRANSPORT",0.996891191709845,1,0.00918593980608508,-0.189928472287682,-0.476454600022366,39,"Rsc1a1,Rab26,Bbs1,Nsf,Gopc,Amn,Ank3,Gga2,Macf1,Gga3,Golph3",0
