"","pathway","pval","padj","log2err","ES","NES","size","topGenes","log10FDR"
"1264","GOBP_MEIOTIC_CHROMOSOME_SEPARATION",0.354700854700855,0.994281323303405,0.0647943366000727,-0.438161000374295,-1.09578888988658,20,"Hfm1,Tex11",0.00249071834696831
"1265","GOBP_MELANOCYTE_DIFFERENTIATION",0.0623020063357973,0.352172791539373,0.183023938384487,-0.537794009581159,-1.37750036555531,23,"Adamts20,Tyrp1,Gli3,Oca2,Adamts9,Mitf,Olfr78",0.453244200159666
"1266","GOBP_MEMBRANE_BIOGENESIS",0.998996990972919,1,0.00323243877654383,-0.16141725411945,-0.450071951022553,56,"Il1rapl1,Cav2,Nrxn2,Stx2,Cdh2,Nlgn3,Nlgn2,Nlgn1,Clip3,Nrxn1,Ugcg,Ubxn2a,Ankle2,Cav1,Picalm,Tlcd2,Serinc1,Ank3",0
"1267","GOBP_MEMBRANE_DEPOLARIZATION",0.0284723258380704,0.212252590098233,0.352487857583619,-0.46363593939638,-1.32354312261751,78,"Scn10a,Gja1,Scn8a,Scn5a,Cacna1c,Hcn1,Scn3a,Ank2,Scn1a,Ntsr1,Cacna1i,Scn11a,Cacna1h,Kcnh2,Cacnb2,Atp1a2,Cacna2d1,Tbx5,Scn9a,Scn7a,Chrna9,Cngb1",0.673147001397288
"1268","GOBP_MEMBRANE_DEPOLARIZATION_DURING_ACTION_POTENTIAL",0.00260196522170813,0.0424310445624272,0.431707695803346,-0.577144178549629,-1.54933507514105,34,"Scn10a,Scn8a,Scn5a,Cacna1c,Scn3a,Ank2,Scn1a,Cacna1i,Scn11a,Cacna1h,Kcnh2,Cacnb2,Atp1a2,Cacna2d1,Scn9a,Scn7a",1.37231627669169
"1269","GOBP_MEMBRANE_DEPOLARIZATION_DURING_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL",0.192307692307692,0.697488226059655,0.09754492162472,-0.481575866088147,-1.21279639371366,21,"Scn5a,Cacna1c,Ank2,Cacnb2,Atp1a2,Cacna2d1,Hcn4,Cacna1g,Scn4b,Scn3b,Kcnj2",0.156463119094479
"1270","GOBP_MEMBRANE_DOCKING",0.899799599198397,1,0.0154513814985972,-0.271600494208972,-0.775338871869619,78,"Unc13c,Rab3c,Ndrg4,Cav2,Unc13a,Sytl2,Kcnb1,Stx1b,Vcam1,Stx2,Stxbp1,Stx11,Esyt3,Stx19,Syt1",0
"1271","GOBP_MEMBRANE_FUSION",0.946053946053946,1,0.0108943796561199,-0.262936108134713,-0.76522494518162,137,"Otof,Spesp1,Adam2,Cplx3,Yipf7,Spaca3,Lyzl4,Izumo1,Vamp1,Cav2,Hace1,Pip4k2a,Ropn1,Stx1b,Syt13,Slamf1,Syt9,Serpina5,Crisp4,Vcpip1,Stx2,Stxbp1,Stx11,Stx19,Syt4,Syt1,Rims1,Syt7,Tmem95",0
"1272","GOBP_MEMBRANE_INVAGINATION",0.908726178535607,1,0.0147735037814303,-0.26589162046869,-0.75242796945482,68,"Megf10,Xkr7,Xkr5,Xkr6,Spire1,Alox15,Abca1,Snx33,Marco,Xkr4,Elmo1,Xkr9,Fcgr1,Rhobtb1,Cd36,Appl2,Clec7a,Arhgap12,Igll1,Rhoh,Havcr1,Fnbp1l,Snx18,F2rl1,Gsn,Myh9,Itga2,Xkr8,Smurf1,Itgam",0
"1273","GOBP_MEMBRANE_LIPID_BIOSYNTHETIC_PROCESS",0.998001998001998,1,0.00204130030921835,-0.214453703042134,-0.621787116311796,124,"Cyp4f39,St8sia3,Cerkl,Enpp7,A4galt,Elovl2,B3galt2,Prkd1,St6galnac3,St8sia1,Ugt8a,St3gal3,Abca8b,St8sia2,Elovl4,Gbgt1,Sptlc3,P2rx1,Abca2,Ppm1l,St8sia6,B3galt1,St8sia5,Aloxe3,Pign,A3galt2,Prkd2,Pnpla1,Ugcg,Acer2,Pigm,B3gnt5,Sgms1,Cwh43,Piga,Prkcd,Osbp,Samd8",0
"1274","GOBP_MEMBRANE_LIPID_CATABOLIC_PROCESS",0.886503067484663,1,0.0179363489740654,-0.266236741568411,-0.716910719347447,35,"Enpp7,Zpbp2,Enpp2",0
"1275","GOBP_MEMBRANE_LIPID_METABOLIC_PROCESS",0.999000999000999,1,0.0014426950408889,-0.193547725189939,-0.568151121751828,178,"Cyp4f39,St8sia3,Cerkl,Enpp7,A4galt,Zpbp2,Itgb8,Elovl2,B3galt2,Prkd1,Enpp2,St6galnac3,Sftpb,St8sia1,Ugt8a,Th,St3gal3,Abca8b,St8sia2,Elovl4,Gbgt1,Psapl1,Sptlc3,P2rx1,Abca2,St3gal6,Ppm1l,Cyp1b1,St8sia6,B3galt1,St8sia5",0
"1276","GOBP_MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS",0.294884333227952,0.897993500721493,0.203508959461977,0.233376100297212,1.02120807689743,43,"Prtn3,Apoe,Bace2,Psen2,Il1b,H13,Tnf",0.0467268065520791
"1277","GOBP_MEMBRANE_PROTEIN_PROTEOLYSIS",NA,NA,NA,0.261521283084191,NA,54,"Prtn3,Napsa,Apoe,Ctsh,Bace2,Psen2,Clpp,Il1b,Parl,H13,Tnf",NA
"1278","GOBP_MEMBRANE_RAFT_ORGANIZATION",0.454545454545455,1,0.261663521711573,0.273262218177229,1.01763128995521,21,"Cd2,Flot2,Cav3,Emp2,Flot1,Cln3",0
"1279","GOBP_MEMBRANE_REPOLARIZATION",0.00368108729262545,0.0522557977287649,0.431707695803346,-0.542178637019547,-1.49000133964891,46,"Kcnh7,Gja1,Scn5a,Akap6,Slc24a4,Ank2,Kcnh6,Rnf207,Kcnh2,Kcne2,Kcnj8,Atp1a2,Kcne1,Kcnj5,Cacna2d1",1.28186551800304
"1280","GOBP_MEMBRANE_REPOLARIZATION_DURING_ACTION_POTENTIAL",0.0709812108559499,0.382729999797312,0.169570644405628,-0.515432526785145,-1.3414991326174,26,"Kcnh7,Kcnh6,Rnf207,Kcnh2,Kcne2,Kcnj8,Kcne1,Kcnj5,Cacna2d1",0.417107494828553
"1281","GOBP_MEMBRANE_REPOLARIZATION_DURING_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL",0.21474358974359,0.747731794068001,0.0911073131586733,-0.473254156079567,-1.19183907297016,21,"Rnf207,Kcnh2,Kcne2,Kcnj8,Kcne1,Kcnj5,Kcnn2,Kcnj3,Kcnj2,Kcnd3,Kcne4",0.126254152461889
"1282","GOBP_MEMORY",0.194805194805195,0.702532045876202,0.0928481214159878,-0.388573570444432,-1.12377454198986,113,"Gip,Shank1,Tacr1,Arc,Rasgrf1,Csmd1,Slc8a3,Neto1,Drd2,Dbh,Adcy1,Plcb1,Adcy8,Oxt,Gria1,Slc8a2,Grin2a,Lrrn4,Th,Slc24a2,Htr2a,Itga8,Cux2,Nfatc4,Kcnk4,Slc6a1,Chrna7,Npas4,Cnr1,Musk,Jph3,Lmx1a,Calb1,Abcc8,Syt4,Chst10,Srf,Bdnf",0.153333860704336
"1283","GOBP_MESENCHYMAL_CELL_APOPTOTIC_PROCESS",0.626799557032115,1,0.0400031517498194,-0.384063037776719,-0.91109183785334,15,"Pax2,Ednra,Hoxa13,Hif1a",0
"1284","GOBP_MESENCHYMAL_CELL_DEVELOPMENT",0.186186186186186,0.683723878183393,0.0956031492204301,-0.399447368738282,-1.14302348898062,88,"Sema3a,Ret,Erbb4,Sema6c,Sema7a,Htr2b,Radil,Sema3e,Sema4f,Sema3d,Tbx20,Ednra,Hey2,Cyp26c1,Phox2b,Sema3f,Alx1,Foxc1,Snai2,Lama5,Cdh2,Anxa6,Sema4c,Aldh1a2,Fgf15,Sox11,Sema4b,Hif1a,Sema5b,Eng",0.165119252654883
"1285","GOBP_MESENCHYMAL_CELL_DIFFERENTIATION",0.928071928071928,1,0.0127010968624207,-0.281627397475445,-0.83381834028205,225,"Sema3a,Ret,Serpinb3d,Erbb4,Sema6c,Sema7a,Pax2,Dab2,Htr2b,Ranbp3l,Radil,Sema3e,Sema4f,Wnt8a,Sema3d,Tbx20,Notch4,Ednra,Trim62,Hey2,Cyp26c1,Amelx,Tgfbr3,Phox2b,Sema3f,Tbx5,Alx1,Akna,Fgf10,Gcnt2,Spred3,Serpinb3c,Phldb2,Foxc1,Snai2,Lama5,Col1a1,Tiam1,Cdh2,Serpinb3b,Anxa6,Epha3,Cul7,Sema4c,Fgfr1,Aldh1a2,Loxl2,Hgf,Fgf15,Fgf8,Frzb,Sox11,Sema4b,Hif1a,Gata5,Bmp2,Ext1,Sema5b,Eng,Bmp5,Fn1,Il17rd,Sema6a,Gdnf,Nog,Foxf2,Tgfb3,Edn1,Crb2,Edn3,Heyl,Tapt1,Fbxl17,Smad3,Axin2,Tgfb1,Msx2,Wnt16,Olfm1,Fermt2,Sox8,Six1,Ddx17",0
"1286","GOBP_MESENCHYMAL_CELL_PROLIFERATION",0.803680981595092,1,0.0238622865877092,-0.299425989050052,-0.810144144064686,38,"Chrd,Fgf4,Dchs1,Shox2,Tbx2,Gpc3,Irs2,Bmp2,Kdr,Fgf7,Zeb1",0
"1287","GOBP_MESENCHYMAL_TO_EPITHELIAL_TRANSITION",0.68482905982906,1,0.0341946045318573,-0.351505497605997,-0.879073716468772,20,"Wnt9b,Pax2,Lif,Wt1,Sall1,Cited1",0
"1288","GOBP_MESENCHYME_DEVELOPMENT",0.766233766233766,1,0.0252009996957834,-0.314936302881661,-0.9361469650082,272,"Robo2,Gata4,Sema3a,Acta2,Ret,Serpinb3d,Erbb4,Sema6c,Sema7a,Pax2,Amh,Dab2,Htr2b,Ranbp3l,Zfpm2,Robo1,Radil,Sema3e,Sema4f,Wnt8a,Wnt3a,Sema3d,Tbx20,Bnc2,Notch4,Ednra,Trim62,Hey2,Cyp26c1,Dchs1,Amelx,Tgfbr3,Phox2b,Ptk7,Sema3f,Tbx5,Alx1,Akna,Nos3,Fgf10,Gcnt2,Spred3,Serpinb3c,Tbx2,Phldb2,Foxc1,Rbm24,Snai2,Lama5,Wt1,Col1a1,Tiam1,Bmpr2,Cdh2,Serpinb3b,Anxa6,Epha3,Cul7,Sema4c,Fgfr1,Aldh1a2,Loxl2,Hgf,Fgf15,Erbb3,Fgf8,Frzb,Sox11,Sema4b,Hif1a,Gata5,Foxd1,Bmp2,Ext1,Sema5b,Eng,Bmp5,Cer1,Fn1,Il17rd,Sema6a,Gdnf,Nog,Foxf2,Tgfb3,Edn1,Exoc4,Mdm2,Crb2,Edn3,Hand1,Heyl,Tapt1,Fbxl17,Dll3,Smad3,Axin2,Mdm4,Tgfb1,Msx2,Wnt16,Actg2,Olfm1,Fermt2,Sox8,Six1,Ddx17",0
"1289","GOBP_MESENCHYME_MORPHOGENESIS",0.326305220883534,0.952545398413628,0.0658311958368866,-0.395315592866696,-1.09708183423434,53,"Robo2,Acta2,Robo1,Wnt3a,Tbx20,Hey2,Dchs1,Nos3,Tbx2,Foxc1,Snai2,Fgf8,Gata5,Bmp2,Eng,Bmp5,Nog,Tgfb3,Exoc4,Mdm2,Heyl,Smad3,Mdm4,Tgfb1,Msx2,Actg2",0.0211143166385074
"1290","GOBP_MESODERMAL_CELL_DIFFERENTIATION",0.16597510373444,0.634073418651863,0.104732821580651,-0.467581306573903,-1.23268807875595,29,"Gja1,Pax2,Eya1,Hoxa11,Wnt3a,Itga8",0.197860452734484
"1291","GOBP_MESODERMAL_CELL_FATE_COMMITMENT",0.0428100987925357,0.275260881237679,0.227987202850442,-0.593635463267703,-1.43180263489331,17,"Pax2,Eya1,Hoxa11,Wnt3a",0.560255504079826
"1292","GOBP_MESODERM_DEVELOPMENT",0.168831168831169,0.642143078453141,0.101350743797099,-0.392941111627673,-1.1373710698323,117,"Gja1,Hes7,Pax2,Amh,Eya1,Hoxa11,Zfpm2,Rps6ka6,Wnt3a,Tbx20,Pou4f1,T,Wnt3,Tlx2,Itga8,Tbx19,Foxc1,Bmpr2,Mesp2,Ikzf1,Bmx,Palb2,Gdf11,Srf,Etv2,Epha2,Lhx1,Itgb3,Fgf8,Vegfa,Mixl1,Ext1,Acvr2a,Lhx2,Trp63,Jak2,Cer1,Hck,Nog,Pus7,Exoc4,Twsg1,Crb2,Ikzf3,Hand1,Armc5,Dll3,Smad3",0.192368194268318
"1293","GOBP_MESODERM_MORPHOGENESIS",0.398194583751254,1,0.0562940749700968,-0.3716446858086,-1.05169112064804,68,"Gja1,Pax2,Eya1,Hoxa11,Wnt3a,Tbx20,T,Wnt3,Tlx2,Itga8,Tbx19,Foxc1,Bmpr2,Mesp2,Srf,Etv2,Epha2,Itgb3,Nog,Exoc4,Twsg1,Crb2,Hand1,Armc5,Smad3",0
"1294","GOBP_MESONEPHRIC_TUBULE_MORPHOGENESIS",0.332665330661323,0.964772887812178,0.0647943366000727,-0.385993171193886,-1.08585204599552,62,"Gli3,Wnt9b,Pax2,Eya1,Hoxa11,Agtr2,Adamts16,Npnt,Dchs1,Kif26b,Lama5,Wt1,Wnt2b,Gpc3,Fgf2,Sall1,Lhx1,Greb1l,Fgf8,Cited1,Vegfa,Foxd1,Bmp2,Fmn1,Gdnf,Nog",0.015574909639049
"1295","GOBP_MESONEPHROS_DEVELOPMENT",0.336663336663337,0.9700358007751,0.0640703750499722,-0.373046436005828,-1.07311296719835,96,"Sim1,Gli3,Wnt9b,Robo2,Ret,Pax2,Eya1,Hoxa11,Bmper,Agtr2,Adamts16,Npnt,Dchs1,Kif26b,Fgf10,Foxc1,Lama5,Wt1,Wnt2b,Zbtb16,Gpc3,Foxj1,Fgf2,Calb1,Gdf11,Sall1,Lhx1,Greb1l,Fgf8,Cited1,Vegfa,Foxd1,Bmp2",0.0132122370820473
"1296","GOBP_METAL_ION_EXPORT",0.157416750756811,0.611900808059941,0.106323255932708,-0.435165062607088,-1.19651789015343,47,"Kcnk18,Atp1a4,Slc24a4,Kcna2,Kcnh2,Kcnt2,Kcne2,Atp2b3,Atp1a2,Kcne1,Slc8a2,Kcnb1,Atp2b4",0.213318973285225
"1297","GOBP_METANEPHRIC_EPITHELIUM_DEVELOPMENT",0.307286166842661,0.920359911742677,0.0713052987340038,-0.439823332614995,-1.1265592227938,23,"Wnt9b,Pax2,Nphs2,Lif,Wnt7b,Wt1,Calb1",0.0360423062225449
"1298","GOBP_METANEPHRIC_NEPHRON_DEVELOPMENT",0.225971370143149,0.772695652173913,0.0857844408075645,-0.429442710385342,-1.16192484872045,38,"Wnt9b,Ret,Pax2,Agtr2,Nphs2,Lif,Kif26b,Wt1,Pdgfra,Sall1,Lhx1,Pdgfb,Tfap2b,Foxd1,Irx1,Fmn1,Lamb2,Gdnf,Pkd1",0.11199153144876
"1299","GOBP_METANEPHRIC_NEPHRON_MORPHOGENESIS",0.689655172413793,1,0.0327971189467838,-0.339144152337261,-0.876869743384089,25,"Wnt9b,Pax2,Lif,Kif26b,Wt1,Sall1,Lhx1,Fmn1,Gdnf,Pkd1,Sox8,Wnt4,Pkd2",0
"1300","GOBP_METANEPHRIC_RENAL_VESICLE_MORPHOGENESIS",0.532668881506091,1,0.0474483193656297,-0.409310167671868,-0.970984229763403,15,"Wnt9b,Pax2,Lif,Kif26b,Sall1,Lhx1,Fmn1,Gdnf",0
"1301","GOBP_METANEPHRIC_TUBULE_DEVELOPMENT",0.493478260869565,1,0.0500922874402106,-0.408569165610355,-1.00798563571144,19,"Wnt9b,Pax2,Lif,Wnt7b,Calb1",0
"1302","GOBP_METANEPHROS_DEVELOPMENT",0.159159159159159,0.617593138990519,0.105125131597001,-0.407276669873535,-1.1646575902653,86,"Fras1,Gli3,Wnt9b,Robo2,Ret,Pax2,Eya1,Hoxa11,Agtr2,Nphs2,Lif,Kif26b,Itga8,Wnt7b,Fgf10,Wt1,Gpc3,Foxj1,Calb1,Gdf6,Gdf11,Pdgfra,Sall1,Lhx1,Pdgfb,Greb1l,Fgf8,Cited1,Tfap2b,Foxd1,Irx1",0.209297537340567
"1303","GOBP_METANEPHROS_MORPHOGENESIS",0.220391349124614,0.761429832162254,0.0875697115548511,-0.441531627043197,-1.17571629549753,32,"Fras1,Wnt9b,Pax2,Agtr2,Lif,Kif26b,Wnt7b,Fgf10,Wt1,Foxj1,Calb1,Sall1,Lhx1",0.118370111906146
"1304","GOBP_METAPHASE_ANAPHASE_TRANSITION_OF_CELL_CYCLE",NA,NA,NA,0.341276693821228,NA,62,"Ccnb1,Ube2c,Mad2l1,Plk1,Aurkb,Psmg2,Cdt1,Ndc80,Cenpf,Bub3,Anapc11,Nsmce2",NA
"1305","GOBP_METAPHASE_PLATE_CONGRESSION",NA,NA,NA,0.409146809776066,NA,63,"Ccnb1,Pibf1,Kif2c,Aurkb,Cdt1,Kifc1,Ndc80,Cdca8,Pinx1,Kif22,Cenpf,Nuf2,Cep55,Cenpq,Psrc1,Cdca5,Nudc,Spag5,Kif18a,Chmp2a,Ankrd53,Cenpe,Bod1,Rab11a",NA
"1306","GOBP_METENCEPHALON_DEVELOPMENT",0.506493506493506,1,0.0450442767152794,-0.348195325697033,-1.00365564352256,100,"Gli2,Scn5a,Myo16,Grid2,Dll1,Sez6,Klhl1,Nanos1,Kcnc1,Wnt7a,Kndc1,Gli1,Cend1,Cdk5r2,Foxc1,En1,Serpine2,Lmx1a,Kif14,Lhx5,Rpgrip1l,Sema4c,Ttbk2,Lhx1,Sstr3,Ptbp2,Fzd4,Dixdc1",0
"1307","GOBP_METHIONINE_METABOLIC_PROCESS",0.00577779474543374,0.0717576932354715,0.407017918923954,0.509858693312626,1.71623472495504,16,"Gnmt,Bhmt,Mthfd2l,Mtap,Mri1,Adi1,Msra,Mat1a,Apip,Sms",1.14413153082249
"1308","GOBP_METHYLATION",1,1,0,-0.181090853019984,-0.538600056048661,282,"Tdrd9,Gcg,Mov10l1,Tet1,Wdr5b,Tdrd5,Piwil4,Prdm13,Zdbf2,Tdrd1,Morc1,Mtr,Ddx4,Dmrtc2,Pld6,Prdm8,Prdm12,Aass,Kpna7,Zfp57,Prmt8,Nsun7,Prdm5,Fbll1,Piwil2,Tdrd12,Smyd1,Wt1,Tdrkh,Cyp1a1,Fkbp6,Tomt,Prdm1,Asmt,Mettl11b,Asz1,Prdm6,Kdm6a,Dnmt3l,Kdm4a,Chd5,Dppa3,Tet2,Rbm15b,Brca1,Prdm4,Suv39h2,Dydc1,Pnmt,Kdm3a,Kdm1b,Prdm15,Nfya,Ezh1,Fbxo11,Baz2a,Grhl2,Zfp369",0
"1309","GOBP_MICROGLIAL_CELL_ACTIVATION",0.197080280881332,0.708436640740906,0.249246554383295,0.237563905911699,1.05201901249926,42,"Tyrobp,Itgb2,Ager,C1qa,Aif1,Ccl3,Stap1,Cst7,Tnf,Mapt,Sphk1",0.149698984946573
"1310","GOBP_MICROTUBULE_ANCHORING",0.691239316239316,1,0.0337507376805299,-0.3474288430898,-0.874961719726821,21,"Ninl,Ccdc120,Nin,Pcm1,Bicd1,Camsap3,Cep350,Hook3,Clasp2,Dctn1,Bicd2,Clasp1",0
"1311","GOBP_MICROTUBULE_BASED_MOVEMENT",0.447552447552448,1,0.0507027937029348,-0.340448968832542,-1.01363397347661,289,"Mak,Hydin,Nek10,Spag16,Atp1a4,Tub,Slc22a14,Nphp4,Armc2,Ttll9,Ttc26,Tacr1,Kif1a,Zbbx,Tacr3,Apba1,Tacr2,Kif6,Cacna1i,Trim46,Trim58,Spag6,Dync1i1,Ddx4,Wasf1,Agbl4,Adcy10,Ccdc65,Stk36,Lca5l,Ttc29,Tekt1,Kif26b,Dlg2,Tex101,Ropn1,Dynlrb2,Fmn2,Kif2b,Spef2,Kif19a,Tmem108,Ap3b2,Dzip1,Kif7,Tekt4,Atp2b4,Ldhc,Kif5c,Prss55,Rsph6a,Lca5,Catsper1,Catsper3,Slc22a16,Ccdc63,Tbc1d21,Nefl,Kif17,Rsph4a,Neurl1a,Kif14,Wdr35,Kif27,Aqp4,Ttc12,Pgk2,Lrrc6,Wdr19,Ttll3,Ropn1l,Gas2l2,Ift81,Dst,Efcab1,Arhgap21,Rpgr,Nme5,Hif1a,Clip3,Ttc21a,Tac4,Kif13b,Bbs2",0
"1312","GOBP_MICROTUBULE_BASED_TRANSPORT",0.869130869130869,1,0.0177038118052295,-0.293332879855706,-0.858700763633184,160,"Mak,Nek10,Spag16,Tub,Ttc26,Kif1a,Apba1,Trim46,Trim58,Spag6,Dync1i1,Wasf1,Agbl4,Adcy10,Stk36,Lca5l,Dlg2,Spef2,Tmem108,Ap3b2,Kif5c,Lca5,Nefl,Kif17,Wdr35,Kif27,Aqp4,Lrrc6,Wdr19,Ropn1l,Ift81,Dst,Arhgap21,Rpgr,Nme5,Hif1a,Clip3,Ttc21a,Pcm1,Kif3c,Ccdc40,Kif5a,Rfx3,Armcx3,Bicd1,Ttc30b,Sybu,Fez1,Fyco1,Camsap3,Rasgrp1,Cnih2,Rhot1,Cabyr,Syne2,Dync2h1,Ssx2ip,Ndel1,Rab6a,Spg11,Dctn1,Hdac6,Rab27b,Agtpbp1,Caly,Bicd2,Dync1i2,Ift122,Stk11,Copg2,Ttc21b,Ift52,Terf2,Trak2,Ap3m2,Htt,Trak1,Traf3ip1",0
"1313","GOBP_MICROTUBULE_BUNDLE_FORMATION",0.12938816449348,0.541134152876793,0.118815039412263,-0.424825104330033,-1.19981781073735,67,"Hydin,Spag16,Armc2,Ttc26,Dcx,Rp1l1,Trim46,Spag6,Lrguk,Ccdc65,Rp1,Spef2,Nckap5l,Rsph6a,Ccdc63,Foxj1,Tbc1d21,Rsph4a,Neurl1a,Ttc12,Lrrc6,Ttll3,Gas2l2",0.266695055352468
"1314","GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS",NA,NA,NA,0.260646959266609,NA,135,"Ccnb1,Cdc20,Mad2l1,Stmn1,Aurka,Cenpa,Plk1,Pibf1,Aurkb,Cenph,Insc,Kifc1,Ndc80,Ran,Bccip,Nuf2,Kif23,Tacc1,Tpx2,Parp3,Psrc1,Prc1,Wdr62,Kif15,Nudc,Fsd1,Nek2,Poldip2,Ofd1,Nsfl1c,Racgap1,Tubg1,Kif4,Smc3,Spc25,Tacc3,Rcc1,Chmp2a,Ankrd53,Cenpe,Dctn6,Nusap1",NA
"1315","GOBP_MICROTUBULE_DEPOLYMERIZATION",0.919551934826884,1,0.0150298748621405,-0.252750228513448,-0.685284413306407,39,"Apc2,Nav3,Kif2b,Kif19a,Nckap5l,Kif14,Ttbk2,Camsap2,Stmn4,Nckap5,Arhgef2,Taok1,Map6d1,Apc,Camsap3,Camsap1,Clasp2,Hdac6,Mid1,Kif24",0
"1316","GOBP_MICROTUBULE_NUCLEATION",0.872188139059305,1,0.0190041999938594,-0.270426678839944,-0.728193200216391,35,"Tubgcp4,Slain1,Nin,Cenpj,Hspa1a,Ccdc57,Tubgcp3,Tppp,Ndel1,Clasp2,Arhgef7,Dctn1,Ranbp9,Tubgcp5,Slain2,Cep192,Hspa1b,Clasp1",0
"1317","GOBP_MICROTUBULE_ORGANIZING_CENTER_LOCALIZATION",0.980290456431535,1,0.0111060331981493,-0.21169170821123,-0.5580844259911,29,"Sun2,Nin,Plxna2,Pard3b,Ccdc141,Pkhd1,Syne2,Fhod1,Dlg1,Gpsm2,Ndel1,Pard3,Ranbp2,Bicd2,Dync1li2,Ezr",0
"1318","GOBP_MICROTUBULE_ORGANIZING_CENTER_ORGANIZATION",NA,NA,NA,0.205603718992122,NA,131,"Tube1,Haus1,Cdk1,Cntln,Aurka,Plk1,Brca2,Haus7,Ppp1r35,Ranbp1,Ndc80,Cetn3,Haus4,Sac3d1,Arl2,Pard6a,Cetn2,Npm1,Nubp1,Sass6,Wdr62,Mdm1,Sdccag8,Nek2,Ofd1,Chek1,Atf5,Nsfl1c",NA
"1319","GOBP_MICROTUBULE_POLYMERIZATION",1,1,0.00250132493941571,-0.157349739971456,-0.449186847887617,78,"Tubb4a,Nav3,Tubgcp4,Slain1,Nin,Met,Camsap2,Clip3,Cenpj,Cdkn1b,Hspa1a,Ccdc57,Tubgcp3,Tppp,Camsap3,Camsap1,Ndel1,Clasp2,Ocln,Arhgef7,Dctn1,Ranbp9,Tubgcp5,Slain2,Cep192,Hspa1b,Cdk5r1,Fes,Clasp1,Tppp3,Clip1,Inpp5j,Dyrk1a,Pak1,Fgf13,Golga2,Snca,Tppp2,Cdk5rap2,Git1,Numa1,Abl1,Zfp207,Csnk1d",0
"1320","GOBP_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION",1,1,0,-0.172868639772695,-0.49943235815611,110,"Tubb4a,Apc2,Nav3,Kif2b,Tubgcp4,Kif19a,Nckap5l,Slain1,Nin,Kif14,Met,Ttbk2,Gas2l2,Camsap2,Clip3,Stmn4,Cenpj,Nckap5,Cdkn1b,Hspa1a,Ccdc57,Arhgef2,Taok1,Map6d1,Tubgcp3,Apc,Tppp,Camsap3,Camsap1,Ndel1,Clasp2,Ocln,Arhgef7,Dctn1,Ranbp9,Tubgcp5,Hdac6,Slain2,Mid1,Cep192,Kif24,Hspa1b,Cdk5r1,Fes,Clasp1,Tppp3,Clip1,Inpp5j,Gas2l1,Dyrk1a,Pak1",0
"1321","GOBP_MICROVILLUS_ASSEMBLY",0.590909090909091,1,0.227987202850442,0.256149708032553,0.953904127491781,21,"Fxyd5,Klf5,Espn,Rap1a,Fscn1,Rapgef6,Slc9a3r1,Mink1,Rap2a,Atp8b1,Rap1gap,Rap1b,Myo1a,Map4k4,Ezr,Pld1,Rap2c,Tnik,Podxl,Rap2b,Rapgef2",0
"1322","GOBP_MICROVILLUS_ORGANIZATION",0.989626556016598,1,0.0101263868834473,-0.191936076241312,-0.506002506386475,29,"Gldn,Rapgef2,Rap2b,Podxl,Tnik,Rap2c,Ptpn11,Cdhr2,Pld1,Ezr,Map4k4,Myo1a,Vil1,Rap1b,Pls1,Rap1gap,Atp8b1,Ush1c,Rap2a",0
"1323","GOBP_MIDBODY_ABSCISSION",0.0177547664712266,0.159685075772591,0.352487857583619,0.452744322883148,1.52398211239654,16,"Cep55,Chmp2a,Chmp6,Mitd1,Chmp3,Chmp1a,Chmp5,Chmp4c,Kif20a,Chmp4b,Chmp2b,Chmp1b,Chmp7,Vps4a,Pdcd6ip,Vps4b",0.796735671290967
"1324","GOBP_MIDBRAIN_DEVELOPMENT",0.913913913913914,1,0.0141641602737639,-0.266440994879896,-0.762037015466737,85,"Plp1,Wnt9b,Tfap2d,Sypl2,Wnt3a,Ttbk1,Gnb4,Wnt3,Otx2,Foxb1,En1,Fgf2,Lmx1a",0
"1325","GOBP_MIDBRAIN_DOPAMINERGIC_NEURON_DIFFERENTIATION",0.773874862788145,1,0.0295645497308931,-0.332453084916985,-0.801851022077315,17,"Wnt9b,Wnt3a,Wnt3",0
"1326","GOBP_MIDDLE_EAR_MORPHOGENESIS",0.605263157894737,1,0.208955027549354,0.26200098516683,0.895973077941643,18,"Gsc,Tbx1",0
"1327","GOBP_MIRNA_METABOLIC_PROCESS",0.534557235421166,1,0.0461379160269737,-0.402081354447811,-0.986171699740788,18,"Lin28b,Trim71,Lin28a,Rc3h2,Ddx17,Drosha,Rc3h1,Pnpt1,Rela,Nfkb1,Dis3l2",0
"1328","GOBP_MISMATCH_REPAIR",0.0310681464298605,0.220857239340592,0.352487857583619,0.338989985178169,1.3516043758085,27,"Rpa2,Rnaseh2a,Ercc1,Rpa3,Mutyh,Lig1,Hmgb1",0.655888360706502
"1329","GOBP_MITOCHONDRIAL_CALCIUM_ION_HOMEOSTASIS",0.975717439293598,1,0.0165979932903048,-0.226446612053205,-0.540674296888395,16,"Slc8a3",0
