"","pathway","pval","padj","log2err","ES","NES","size","topGenes","log10FDR"
"653","GOBP_DNA_METHYLATION_OR_DEMETHYLATION",0.906906906906907,1,0.0147735037814303,-0.316399549462676,-0.785555238991777,80,"Tdrd5,Zfp57,Aicda,Wt1,Fkbp6,Mov10l1,Tex15,Zdbf2,Ddx4,Tdrd9,Tdrd1,Morc1,Cyp1a1,Pld6,Asz1,Tet2",0
"654","GOBP_DNA_MODIFICATION",0.994994994994995,1,0.00382852089890286,-0.247445630000977,-0.618675228496798,101,"Tdrd5,Zfp57,Aicda,Wt1,Fkbp6,Mov10l1,Tex15,Zdbf2,Ddx4,Tdrd9,Tdrd1,Cyp1b1,Morc1,Cyp1a1,Pld6,Asz1,Tet2",0
"655","GOBP_DNA_PACKAGING",NA,NA,NA,0.129953014657677,NA,156,"Prm1,Tnp1,Tnp2,Prm2",NA
"656","GOBP_DNA_RECOMBINATION",1,1,0,-0.209702935359263,-0.540463606855425,260,"Hfm1,Tex19.2,Dmc1,Tex11,Il2,Vrtn,Hus1b,Cort,Aicda,Spo11,Il4,Cd28,Tex15,Mei4,Rag1,Ccnb1ip1,Rad51ap2,Fancb,Cdc7,Tbx21,Ooep,Il27ra,Fancd2,Polq,Blm,Cd40,Palb2,Il10,Zranb3,Recql4,Kdm4d,Zscan4d,Tnfsf4,Il7r,Sycp1,Ercc6,Top3a,Zfyve26,Smc5,Brca1,Lig4,Top2b,Bcl6,Atad5,Trp53bp1,Poln,Rad51c,Usp51,Helq,Ints3,Stat6,Rtel1,Mcm4,Setx,Fignl1,Mms19,Rad54b,Msh4,Msh3,Pif1,Tonsl,Rif1,Rfwd3,Smchd1,Poll,Top2a,Rbbp8,Tgfb1,Fancm,Kpna1,Recql5,Prdm9,Epc1,Msh6,Brip1,Ubr2,Chek1,Eme1,Ercc5,Rev3l,Swap70,Slx4,Setd2,Gen1,Exo1,Paxip1,Prkdc,Sfpq,Exd2,Wdr48,Rmi1,Fan1,Trip13,Thoc1",0
"657","GOBP_DNA_REPAIR",1,1,0,-0.11205601640183,-0.290543021478718,441,"Dmc1,Eya1,Fmn2,Hus1b,Mc1r,Fgf10,Trp73,Spo11,Tex15,Chrna4,Eya4,Rad51ap2,Cetn1,Fancb,Cdc7,Ddx11,Eid3,Ooep,Fanca,Fancd2,Polq,Blm,Palb2,Dna2,Vcpip1,Zranb3,Recql4,Kdm4d,Spata22,Fancg,Sycp1,Ercc6,Cdc14b,Pds5a,Top3a,Mdc1,Parg,Zfyve26,Hinfp,Neil2,Zbtb1,Smc5,Pds5b,Brca1,Lig4,Polh,Bach1,Taok1,Mbd4,Dtx3l,Trp53bp1,Spire1,Pola1,Dtl,Trip12,Poln,Rad51c,Usp51,Rnf111,Ubr5,Helq,Usp43,Ints3,Slc30a9,Rtel1,Prrx1,Mcm4,Setx,Fignl1,Sirt1,Mms19,Rad54b,Foxm1,Msh3,Rev1,Upf1,Pif1,Tonsl,Polg,Parp4,Fam111a,Rif1,Rfwd3,Smchd1,Fancc,Poll,Dclre1a,Rbbp8,Dclre1b,Pole,Huwe1,Fancm,Rrm2b,Usp47,Parp9,Wdhd1,Ccdc117,Recql5,Ggn,Prdm9,Shprh,Chek2,Epc1,Msh6,Brip1,Chek1,Eme1,Atxn3,Ercc5,Rev3l,Uvrag,Slx4,Chaf1a,Usp28,Setd2,Gen1,Etaa1,Tdg,Exo1,Clspn,Paxip1,Tex12,Ascc2,Prkdc,Parp10,Sfpq,Exd2,Wdr48,Rmi1,Pot1a,Fan1,Herc2,Trip13,Dot1l,Cul4a,Eya3,Ascc3,Ighmbp2,Pold1,Smg1,Polm,Mcm2,Dhx9,Gtf2h1,Rad21l,Ing3,Atr,Cry2,Pms2,Uhrf1,Esco2,Rrm1,Psme4,Mcm6,Xab2,Poli,Rad54l,Trrap,Samhd1,Tfip11,Atm,Recql,Abl1,Rad17,Traip,Trex2,Xrcc2,Epc2,Polk,Kdm2a,Otub2,Apex2,Mlh3,Zcwpw1,Xrcc5,Usp7,Ino80,Wrn,Ercc3,Lig3,Mre11a,Usp45,Pms1,Egfr,Parp1,Rad18,Men1,Pole2,Ube2v2,Nbn,Helb,Rnf168,Zfp365,Msh2,Hmga2,Prmt6,Ubqln4,Setmar,Terf2ip,Usp1,Dclre1c,Rpa1,Jmy,Smarcal1,Usp10,Axin2,Ino80d,Mcm8,Taok3",0
"658","GOBP_DNA_REPLICATION",1,1,0,-0.165110544166943,-0.425124347093588,252,"Gli2,Stra8,Enpp7,Cort,Aicda,Gdf2,Gli1,Ucn,Cdc7,Ddx11,Ooep,Ereg,Hcrt,Npm2,Mas1,E2f7,Polq,Blm,Dna2,Ccne2,Zranb3,Recql4,Pds5a,Zbtb38,Lig4,Polh,Repin1,Bcl6,Atad5,Pola1,Dtl,Ddx23,Poln,Rtel1,Mcm4,Dbf4,Senp2,Rev1,Upf1,Zfp830,Pif1,Mcm10,E2f8,Tonsl,Orc2,Orc1,Polg,Chtf8,Fam111a,Rfwd3,Poll,Pole,Fancm,Rrm2b,Noc3l,Wdhd1,Mettl4,Recql5,Ing5,Chek1,Eme1,Cdan1,Rev3l,Ccne1,Sin3a,Slfn9,Slx4,Chaf1a,Gen1,Etaa1,Exd2,Rmi1,Brpf3,Thoc1,Ighmbp2,Pura,Adra2a,Pold1,Mcm2,Dhx9,Rbbp6,Atf1,Ttf1,Atr,Smarca5,Esco1,Esco2,Rrm1,Mcm6,Poli,Samhd1,Recql,Rad17,Traip,Ddx21,Polk,Gins3,Usp37,Ino80,Wrn,Lig3,Mre11a,Egfr,Pole2,Nbn,Helb,E4f1",0
"659","GOBP_DNA_REPLICATION_CHECKPOINT_SIGNALING",0.821309655937847,1,0.0270967423183296,-0.36475739008045,-0.764183001428487,15,"Hus1b",0
"660","GOBP_DNA_REPLICATION_INDEPENDENT_CHROMATIN_ORGANIZATION",0.0966570724436402,0.575683611127588,0.287805130535564,0.388342026851181,1.24457444100018,18,"H3f3b,Itgb3bp,Asf1b,Cenpp,Asf1a,H3f3a,Hat1,Rbbp4",0.239816134099089
"661","GOBP_DNA_REPLICATION_INITIATION",0.182368755567827,0.79881243063263,0.249246554383295,0.279529347628566,1.08932593807761,34,"Gmnn,Rpa2,Prim2,Prim1,Cdc34,Orc6,Cdt1,Mcm7,Orc4,Mcm5,Pola2,Orc3,Ciz1,Orc5,Cdc6,Cdk2,Wrnip1,Cdc45,Lrwd1,Mcm3,Topbp1,Nbn,Gins3,Mcm6,Mcm2,Pura,Ccne1,Noc3l,Orc1,Orc2,Mcm10,Mcm4,Pola1",0.0975551855224752
"662","GOBP_DNA_STRAND_ELONGATION",0.665827422625943,1,0.143902565267782,0.211095460947794,0.780870308390806,37,"Ino80e,Uchl5,Ino80b,Pold2,Rfc3,Ruvbl2,Nfrkb,Rfc4,Tfpt,Ruvbl1,Nucks1,Actl6a",0
"663","GOBP_DNA_STRAND_ELONGATION_INVOLVED_IN_DNA_REPLICATION",0.742574257425743,1,0.160801401070022,0.271481094820934,0.81148509076708,15,"Pold2,Rfc3,Rfc4,Gins1,Pcna,Pole3,Mcm7,Pold3,Lig1,Mcm3,Lig3,Pole,Mcm4,Pola1,Dna2",0
"664","GOBP_DNA_SYNTHESIS_INVOLVED_IN_DNA_REPAIR",0.174049217606316,0.779184808747651,0.249246554383295,0.291950576905606,1.09232388751438,32,"Pold4,Cdkn2d,Rchy1,Mad2l2,Pold2,Rfc3,Poldip2,Pcna,Trex1,Pold3,Wrnip1,Vcp,Usp10,Pole2,Wrn,Polk,Poli,Pold1,Parp10,Tex12,Rev3l,Pole,Rev1,Sirt1,Usp43,Poln,Dtl,Pola1,Polh,Zbtb1,Sycp1,Spata22",0.108359523200002
"665","GOBP_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION",NA,NA,NA,0.262430059591503,NA,63,"Elof1,Tcea2,Adrm1,Tsfm,Wdr61,Hmgn1,Ddx39b,Rtf1,Gtf2h5,Shh,Gtf2f2,Cbx7,Eny2,Polr1e,Cdk9,Ell3,Polr2i,Eapp,Ldb1,Thoc5,Leo1,Alyref,Zfp326,Tcerg1,Brd4,Paf1,Gtf2f1,Htatsf1,Rnf8,Ezh2,Ctnnb1,Wdr43,Ell,Ccnt1,Elp4,Ercc2,Zmynd11,Pcid2,Eaf1,Larp7,Rnf168,Hnrnpu,Ercc3,Ccnt2,Ctr9,Scaf8,Setd5,Ell2,Thoc1,Axin1,Cdk12,Vhl,Elp2,Setd2,Recql5,Cdc73,Ccnk,Hexim1,Eaf2,Ercc6,Cdk13,Ctdp1,Sox10",NA
"666","GOBP_DNA_TEMPLATED_TRANSCRIPTION_INITIATION",NA,NA,NA,0.0999215995649157,NA,108,"Twist1,Ctnnbip1,Polr2g,Ercc1,Gtf2a2,Maz,Taf9,Mitf,Sub1,Crcp,Cdk4,Med4,Med30,Smarcb1,Pih1d1,Gtf2h5,Trp53,E2f2,Ccnh,Gtf2f2,Taf11,Tfam,Brf2,Gtf2b,Polr1e,Med7,Cdk9,Psmc6,Polr2i,Med27,Hmgb1,Polr3h,Taf1b,Snapc5,Taf10,Taf6l,Thra,Taf12,Polr2d",NA
"667","GOBP_DNA_TEMPLATED_TRANSCRIPTION_TERMINATION",0.291666666666667,1,0.271288554688953,0.367226509305492,1.12353402847473,16,"Maz,Smn1,Ssu72,Xrn2,Polr3k,Polr2a,Zmpste24,Prmt5,Scaf4,Med18,Ttf1,Scaf8,Dhx9,Pcf11,Setx,Ttf2",0
"668","GOBP_DNA_UNWINDING_INVOLVED_IN_DNA_REPLICATION",0.702702702702703,1,0.195789002148949,0.268558456299659,0.885543860033367,21,"Gins2,Ssbp1,Hmga1,Gins1,Gins4,Mcm7,Mcm5,Rad51,Cdc45,Mcm3,Rpa1,Wrn,Gins3,Recql,Mcm6,Mcm2,Pura,Recql5,Mcm4,Recql4,Blm",0
"669","GOBP_DOPAMINERGIC_NEURON_DIFFERENTIATION",0.661538461538462,1,0.0338984188001938,-0.396007328812186,-0.926701473276423,36,"Phox2b,Wnt3a,Otx2,Dkk1,Wnt9b,Fgf8,Lmx1a,En1,Pitx3,Wnt2,Fgf20,Wnt3,Wnt1,Fzd1",0
"670","GOBP_DOPAMINE_METABOLIC_PROCESS",0.440936863543788,1,0.0522693317499306,-0.443464911458628,-1.04616641200961,39,"Tacr3,Dbh,Moxd2,Drd2,Gpr37,Grin2a,Slc6a3,Drd3,Sncaip,Th,Sncb,Drd4,Htr1a",0
"671","GOBP_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY",0.491353001017294,1,0.0472587336673259,-0.433885847362546,-1.02261332274101,38,"Drd5,Drd2,Gng2,Rgs4,Alk,Drd3,Cav2",0
"672","GOBP_DOPAMINE_SECRETION",0.0256410256410256,0.29825641025641,0.287857117255149,-0.57428196045816,-1.34388406504731,36,"Syt6,Oprk1,Syt10,Kcna2,Drd2,Syt15,Syt17,Syt9,Htr2a,Chrna6,Chrna4,Drd3,Htr1b,Syt13,Fgf20,Cnr1,Gdnf,Syt5,Cxcl12,Syt1",0.525410213511537
"673","GOBP_DOPAMINE_TRANSPORT",0.0453629032258065,0.4038224160632,0.211400189384923,-0.530225111977737,-1.27498759273125,49,"Syt6,Oprk1,Syt10,Kcna2,Slc6a2,Drd2,Syt15,Chrm5,Syt17,Syt9,Slc6a3,Htr2a,Chrna6,Chrna4,Drd3,Htr1b,Syt13,Fgf20,Cnr1,Gdnf,Syt5,Cxcl12,Syt1,Drd4,Syt8",0.393809577164667
"674","GOBP_DORSAL_SPINAL_CORD_DEVELOPMENT",0.596933187294633,1,0.0417397034728504,-0.439957552696855,-0.947732146140048,18,"Lhx1,Wnt3a,Gsx2,Lhx3,Lhx5,Gdnf,Prrxl1,Wnt1,Uncx,Daam2",0
"675","GOBP_DORSAL_VENTRAL_NEURAL_TUBE_PATTERNING",0.381465517241379,1,0.0617054053637522,-0.489810450390994,-1.08229995647175,21,"Gli3,Gpr161,Wnt3a",0
"676","GOBP_DORSAL_VENTRAL_PATTERN_FORMATION",0.23023023023023,0.898268572687177,0.0835990603684159,-0.44726588257926,-1.1132770987791,86,"Gli2,Gli3,Gpr161,Rfx4,Noto,Bmpr1b,Dscaml1,Hhip,Lhx1,Cer1,Wnt3a,Wnt7a,Tbx20,Sp8,Six3,Chrd,Foxn4,Gli1,Gsx2,Fgf8,Cxxc4,Prop1,Lhx3,En1,Vax2,Foxg1",0.0465937945161124
"677","GOBP_DOSAGE_COMPENSATION",0.944078947368421,1,0.0183973177537706,-0.288252138591902,-0.617425376308327,17,"Rbm15,Rbm15b,Brca1,Pcgf3,Upf1,Smchd1,Suz12,Jarid2,Exosc10,Rlim,Hnrnpu",0
"678","GOBP_DOUBLE_STRAND_BREAK_REPAIR",1,1,0,-0.167159153568454,-0.429523253041884,224,"Dmc1,Eya1,Fmn2,Hus1b,Spo11,Tex15,Rad51ap2,Fancb,Cdc7,Ddx11,Ooep,Fancd2,Polq,Blm,Palb2,Dna2,Recql4,Kdm4d,Ercc6,Top3a,Zfyve26,Smc5,Brca1,Lig4,Dtx3l,Trp53bp1,Spire1,Pola1,Trip12,Poln,Rad51c,Usp51,Ubr5,Helq,Ints3,Rtel1,Mcm4,Setx,Fignl1,Mms19,Rad54b,Foxm1,Tonsl,Rif1,Rfwd3,Smchd1,Poll,Dclre1a,Rbbp8,Dclre1b,Fancm,Parp9,Recql5,Ggn,Prdm9,Chek2,Epc1,Brip1,Chek1,Eme1,Ercc5,Rev3l,Uvrag,Slx4,Setd2,Gen1,Prkdc,Sfpq,Exd2,Wdr48,Rmi1,Pot1a,Fan1,Trip13,Eya3,Polm,Mcm2,Rad21l,Ing3,Esco2,Mcm6,Rad54l,Trrap,Samhd1,Tfip11,Atm,Recql,Xrcc2,Epc2,Kdm2a,Otub2,Zcwpw1,Xrcc5,Ino80,Wrn,Lig3,Mre11a,Parp1,Ube2v2,Nbn,Helb,Rnf168,Zfp365,Msh2,Hmga2,Ubqln4,Setmar,Terf2ip,Dclre1c,Rpa1",0
"679","GOBP_DOUBLE_STRAND_BREAK_REPAIR_VIA_NONHOMOLOGOUS_END_JOINING",NA,NA,NA,0.268782972530471,NA,58,"Was,Dntt,Parp3,Ercc1,Iffo1,Nudt16l1,Mad2l2,Psmd14,Nsmce2,Pnkp,Sirt7,Hmgb1,Xrcc4,Aplf,Mlh1,Xrcc1,Xrcc6,Polb,Prpf19,Dek,Ercc8,Hmgb2,Wrap53,Rnf8,Nhej1,Actr2,Hsf1,Zbtb7a,Ercc4,Smarcal1,Dclre1c,Setmar,Hmga2,Mre11a,Lig3,Xrcc5,Kdm2a,Atm,Tfip11,Polm,Pot1a,Prkdc,Uvrag,Parp9,Dclre1b,Dclre1a,Poll,Smchd1,Rif1,Usp51,Pola1,Trp53bp1,Dtx3l,Lig4,Smc5,Ercc6,Kdm4d,Polq",NA
"680","GOBP_DSRNA_PROCESSING",0.885973763874874,1,0.01707634511757,-0.32401292445785,-0.77435430782745,46,"Lin28a,Myocd,Il6,Trim71,Tert",0
"681","GOBP_EAR_DEVELOPMENT",0.310689310689311,1,0.0679922591544058,-0.410782555660983,-1.05293537511685,211,"Oc90,Slc26a5,Esrrb,Gli3,Myo3b,Pax2,Six4,Zic1,Bmper,Ush2a,Col11a1,Eya1,Gabra5,Nox3,Dchs1,Neurog1,Grxcr2,Phox2b,Dlx6,Wnt3a,Clrn2,Fgf10,Hmx2,Calb1,Pcdh15,Tgfb3,Ntrk3,Cdh23,Col2a1,Ush1g,Mcoln3,Dlx5,Lin7a,Kcnq4,Pvalb,Myo15,Pou4f3,Fgf8,Six1,Cytl1,Lhx3,Gabrb2,Grxcr1,Hey2,Tbx18,Frem2,Eya4,Frzb,Six2,Foxg1,Slitrk6,Myo3a",0
"682","GOBP_EAR_MORPHOGENESIS",0.622377622377622,1,0.0355420211253902,-0.38264734390303,-0.963686761081885,121,"Myo3b,Pax2,Six4,Zic1,Col11a1,Eya1,Neurog1,Grxcr2,Dlx6,Wnt3a,Clrn2,Fgf10,Hmx2,Cdh23,Col2a1,Ush1g,Dlx5,Kcnq4,Myo15,Pou4f3,Fgf8,Six1,Tbx18,Frzb,Six2,Foxg1,Slitrk6,Myo3a,Chrna9,Lhfpl5,Tbx2,Tifab",0
"683","GOBP_EATING_BEHAVIOR",0.044806517311609,0.400504156789423,0.213927855492356,-0.545890706761449,-1.2877964124909,39,"Oprk1,Slc24a4,Gfral,Tacr1,Lep,Ghsr,Cntn2,Oprl1,Npy5r,Nmur2",0.397392972060791
"684","GOBP_ECTODERM_DEVELOPMENT",0.67529665587918,1,0.0353157046479879,-0.407837513340289,-0.895959518443017,20,"Stx2,Lhx1,Eda2r,Vax2,Krt6b",0
"685","GOBP_ELECTRON_TRANSPORT_CHAIN",NA,NA,NA,0.413214997540491,NA,141,"Akr1c6,Cox6a2,Haao,Cyp1a2,Ncf1,Sco2,Sdhc,Cybb,Glrx2,Immp2l,Fdx1,Cyba,Ndufs3,Ndufa8,Pdia5,Loxl2,Qdpr,Ndufaf1,Adh5,Ndufa9,Gpd1,Cox7a2l,Phgdh,Park7,Surf1,Sod2,Etfa,Iscu,Dnajc15,Sdhd,Ndufc2,Aifm2,Etfb,Ndufs4,Ndufb5,Ndufb6,Cox5a,Akr7a5,Dguok,Ndufab1,Ndufs2,Cyc1,Sdhaf2,Ndufa12,Idh3b,Ndufv2,Uqcrfs1,Ndufs7,Coq9,Ciapin1,Degs1,Ndufa10,Ndufb9,Ndufs8,Ncf2,Ndufb8,Ndufb7,Aldh2,Ndufv1,Bid,Sdhb,Gpx2,Chchd2,Slc25a12,Ndufb10,Cox4i1,Cycs,Uqcrh",NA
"686","GOBP_EMBRYONIC_APPENDAGE_MORPHOGENESIS",0.804,1,0.0225842720346634,-0.351812082679835,-0.884942999297708,114,"Sall4,Gli3,Fras1,Alx4,Reck,Alx3,Myh3,Dlx6,Wnt7a,Sp8,Dkk1,Aldh1a2,Hoxc10,Dlx5,Fgf8,Runx2,Tbx5,Frem2,Fgf4,En1,Fbn2,Sall1,Sp9,Gja1,Tbx2,Hand2,Wnt3,Tbx4",0
"687","GOBP_EMBRYONIC_AXIS_SPECIFICATION",0.53822629969419,1,0.0431901998334182,-0.425290409103508,-0.999954920032547,37,"Tdrd5,Tdrd6,Neurog1,Lhx1,Wnt7a,Wt1,T,Cxxc4,Pcsk6,Tdrd1,Tifab,Pld6,Wnt1,Stil",0
"688","GOBP_EMBRYONIC_BRAIN_DEVELOPMENT",0.806133625410734,1,0.0273777349570556,-0.36889579689854,-0.794654855118698,18,"Rnf112,En2,En1,Wnt1",0
"689","GOBP_EMBRYONIC_CAMERA_TYPE_EYE_DEVELOPMENT",0.570846075433231,1,0.0404934829859503,-0.419870161717187,-0.987210680036236,37,"Pax2,Sox11,Nes,Fgf10,Aldh1a2,Six3,Foxf2",0
"690","GOBP_EMBRYONIC_CAMERA_TYPE_EYE_MORPHOGENESIS",0.809725158562368,1,0.0252712808055621,-0.351463067399397,-0.794911399213154,26,"Pax2,Sox11,Six3,Foxf2,Tbx2,Th,Wnt16,Pax6",0
"691","GOBP_EMBRYONIC_CRANIAL_SKELETON_MORPHOGENESIS",0.628657921291625,1,0.0355420211253902,-0.399738820616379,-0.955330650059993,46,"Gli3,Six4,Alx3,Lhx1,Tgfb3,Wnt9b,Fgf8,Six1,Runx2,Six2,Nodal,Pax5,Mmp16,Pdgfra,Tbx15",0
"692","GOBP_EMBRYONIC_DIGESTIVE_TRACT_DEVELOPMENT",0.0966735966735967,0.575683611127588,0.142901149386948,-0.544780265924127,-1.2473521816937,30,"Gli2,Gli3,Sox11,Fgf10,Aldh1a2,Foxf2,Hlx,Six2,Sall1,Pcsk5,Pdgfra",0.239816134099089
"693","GOBP_EMBRYONIC_DIGESTIVE_TRACT_MORPHOGENESIS",0.095449500554939,0.574994747834254,0.149207542435322,-0.613745780218348,-1.28582478435291,15,"Gli3,Sox11,Fgf10,Hlx,Six2,Pdgfra",0.240336122261707
"694","GOBP_EMBRYONIC_DIGIT_MORPHOGENESIS",0.988911290322581,1,0.00651414071836222,-0.238828954712022,-0.577396320586843,53,"Gli3,Alx4,Wnt7a,Frem2,Sall1,Gja1,Tbx2,Hand2,Nog,Osr1,Bcl2l11,Msx2,Hoxa11,Tmem231",0
"695","GOBP_EMBRYONIC_EYE_MORPHOGENESIS",0.758726899383984,1,0.0271669768425399,-0.369749256518087,-0.862993513260681,35,"Pax2,Sox11,Six3,Foxf2,Foxl2,Fbn2,Vax2,Tbx2,Mfap2,Th,Rarb,Wnt16,Pax6",0
"696","GOBP_EMBRYONIC_FORELIMB_MORPHOGENESIS",0.550935550935551,1,0.0430173196927508,-0.431182133689353,-0.987253042751854,30,"Alx4,Reck,Alx3,Wnt7a,Aldh1a2,Runx2,Tbx5,En1",0
"697","GOBP_EMBRYONIC_HEART_TUBE_DEVELOPMENT",0.838838838838839,1,0.0201218228563507,-0.340079401356721,-0.843798712512757,78,"Ryr2,Noto,Rnf207,Gata4,Ndrg4,Wnt3a,Tbx20,Plxna4,Foxn4,Fgf8,Asb2,Nodal,Hand1,Gja1,Tbx2,Hand2,Mib1",0
"698","GOBP_EMBRYONIC_HEART_TUBE_MORPHOGENESIS",0.751253761283852,1,0.0264649017470855,-0.364251361008711,-0.892886668665708,67,"Ryr2,Noto,Rnf207,Gata4,Ndrg4,Wnt3a,Tbx20,Foxn4,Fgf8,Asb2,Nodal,Hand1,Gja1,Tbx2,Hand2,Mib1,Stil,Notch2",0
"699","GOBP_EMBRYONIC_HEMOPOIESIS",0.127048599049169,0.661319796005338,0.249246554383295,0.349112339249524,1.1760004476455,23,"Gata2,Tal1,Gata3,Kit,Flt3l",0.179588476891959
"700","GOBP_EMBRYONIC_HINDLIMB_MORPHOGENESIS",0.769070010449321,1,0.0273777349570556,-0.371826377332462,-0.844966106962882,28,"Alx4,Alx3,Wnt7a,Fgf8,Fgf4,Wnt3,Tbx4,Rarb,Osr1,Rpgrip1l,Msx2",0
"701","GOBP_EMBRYONIC_ORGAN_DEVELOPMENT",0.932067932067932,1,0.0123167455730572,-0.344151016640274,-0.89236880479651,433,"Ryr2,Esrrb,Gli2,Gli3,Myo3b,A2m,Noto,Pax2,Alx4,Dscaml1,Six4,Alx3,Zic1,Sox11,Rnf207,Col11a1,Col13a1,Eya1,Gata4,Neurog1,Gcm1,Grxcr2,Lhx1,Ndrg4,Nes,Dlx6,Foxe1,Wnt3a,Clrn2,Zfpm2,Alx1,Tbx20,Fgf10,Hmx2,Tpo,Crb2,Aldh1a2,Tgfb3,Cdh23,Col2a1,Six3,Rnf112,Ush1g,Foxf2,Plxna4,Dlx5,Wnt7b,Wnt9b,Kcnq4,Myo15,Pou4f3,Foxn4,Gli1,Lif,Fgf8,Six1,Runx2,En2,Pcdh12,Foxl2,Hey2,Asb2,Tbx18,Ttpa,Hoxc4,Il3,Frzb,En1,Hlx,Fbn2,Vax2,Six2,Nodal,Foxg1,Csf2,Slitrk6,Myo3a,Sall1,Chrna9,Pax5,Gata1,Wnt2,Hand1,Prdm1,Gdnf,Gja1,Pcsk5,Lhfpl5,Epha2,Tbx2,Mmp16,Hand2,Mfap2,Pdgfra,Tifab,Cited1,Mib1,Tbx15,Tbx4,Bmp5,Ttc39c,Th,Wnt1",0
"702","GOBP_EMBRYONIC_ORGAN_MORPHOGENESIS",0.813186813186813,1,0.0218679438176212,-0.357618738808152,-0.923529778693857,284,"Ryr2,Gli3,Myo3b,Noto,Pax2,Alx4,Dscaml1,Six4,Alx3,Zic1,Sox11,Rnf207,Col11a1,Eya1,Gata4,Neurog1,Grxcr2,Lhx1,Ndrg4,Dlx6,Foxe1,Wnt3a,Clrn2,Alx1,Tbx20,Fgf10,Hmx2,Crb2,Tgfb3,Cdh23,Col2a1,Six3,Ush1g,Foxf2,Dlx5,Wnt9b,Kcnq4,Myo15,Pou4f3,Foxn4,Gli1,Fgf8,Six1,Runx2,Foxl2,Asb2,Tbx18,Hoxc4,Frzb,Hlx,Fbn2,Vax2,Six2,Nodal,Foxg1,Slitrk6,Myo3a,Chrna9,Pax5,Hand1,Gja1,Lhfpl5,Epha2,Tbx2,Mmp16,Hand2,Mfap2,Pdgfra,Tifab",0
"703","GOBP_EMBRYONIC_PATTERN_SPECIFICATION",0.491474423269809,1,0.0466015072985992,-0.412846816624737,-1.01040681404787,66,"Tdrd5,Erbb4,Sema3a,Noto,Tdrd6,Neurog1,Lhx1,Wnt7a,Fgf10,Wt1,T,Cxxc4,Pcsk6,Tdrd1,Nodal,Tifab,Ooep,Pld6,Wnt1,Nrp1,Stil",0
"704","GOBP_EMBRYONIC_PLACENTA_DEVELOPMENT",0.981981981981982,1,0.00651414071836222,-0.271112992689575,-0.674819827978457,86,"Esrrb,Gcm1,Wnt7b,Lif,Pcdh12,Hey2,Ttpa,Nodal,Csf2,Wnt2,Hand1,Prdm1,Cited1,Bmp5,E2f7,Il10",0
"705","GOBP_EMBRYONIC_PLACENTA_MORPHOGENESIS",0.853347502656748,1,0.0226556224333514,-0.334462981564143,-0.754269571484862,25,"Gcm1,Wnt7b,Bmp5,Il10,Adm,Fzd5,Grhl2,Igf2,Setd2,Rspo3",0
"706","GOBP_EMBRYONIC_SKELETAL_JOINT_DEVELOPMENT",0.732673267326733,1,0.161978948883402,0.274022632123712,0.8190820088147,15,"Hoxc11,Bmp4,Osr2,Bmp7",0
"707","GOBP_EMBRYONIC_SKELETAL_SYSTEM_DEVELOPMENT",0.962037962037962,1,0.00906269502060309,-0.29541533330967,-0.745004231437669,123,"Gli3,Alx4,Dscaml1,Six4,Alx3,Sox11,Col11a1,Eya1,Lhx1,Alx1,Tgfb3,Col2a1,Wnt9b,Fgf8,Six1,Runx2,Hoxc4,Six2,Nodal,Hoxc5,Pax5,Pcsk5,Mmp16,Hand2,Pdgfra,Ucma,Dmrt2,Tbx15,Xylt1",0
"708","GOBP_EMBRYONIC_SKELETAL_SYSTEM_MORPHOGENESIS",0.834834834834835,1,0.0204160330522345,-0.343005738992342,-0.853732987470642,91,"Gli3,Alx4,Dscaml1,Six4,Alx3,Sox11,Col11a1,Eya1,Lhx1,Alx1,Tgfb3,Col2a1,Wnt9b,Fgf8,Six1,Runx2,Hoxc4,Six2,Nodal",0
"709","GOBP_EMBRYO_IMPLANTATION",NA,NA,NA,0.243409996498336,NA,51,"Arhgdib,Syde1,Mmp9,Il1b,Hmx3,Spp1,Fut7,Prdm14",NA
"710","GOBP_ENAMEL_MINERALIZATION",0.0235482401068059,0.282968108390874,0.352487857583619,-0.667643807396558,-1.43820124137529,18,"Wdr72,Enam,Slc24a4,Dmp1,Amtn,Amelx",0.548262508399127
"711","GOBP_ENDOCARDIAL_CUSHION_DEVELOPMENT",0.77598385469223,1,0.0250603987343648,-0.363423356723551,-0.871540641860641,48,"Robo1,Gata4,Dchs1,Tbx20,Tgfb3,Fgf8,Robo2,Snai2,Hey2,Tbx5,Rbm24,Isl1,Tbx2,Heyl,Bmp5,Bmpr2,Nos3,Nog,Jag1,Erbb3,Msx2,Mdm4,Mdm2",0
"712","GOBP_ENDOCARDIAL_CUSHION_FORMATION",0.751809720785936,1,0.0280106629226489,-0.373179135691208,-0.859699775732946,31,"Robo1,Dchs1,Tbx20,Tgfb3,Fgf8,Robo2,Snai2,Hey2,Tbx2,Heyl,Bmp5",0
"713","GOBP_ENDOCARDIAL_CUSHION_MORPHOGENESIS",0.897854954034729,1,0.0169971052149879,-0.317921758917284,-0.749188745012061,40,"Robo1,Dchs1,Tbx20,Tgfb3,Fgf8,Robo2,Snai2,Hey2,Isl1,Tbx2,Heyl,Bmp5",0
